route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
29,TRYON-Saturday-0-BUS-26-06-0000010-,5441967,"Outbound",0,947885,290231
23,TRYON-Saturday-0-BUS-26-06-0000010-,5441968,"Outbound",1,947880,230126
3,TRYON-Saturday-0-BUS-26-06-0000010-,5441969,"Inbound",0,947864,30222
9,TRYON-Saturday-0-BUS-26-06-0000010-,5441970,"Outbound",1,947813,90202
7,TRYON-Saturday-0-BUS-26-06-0000010-,5441971,"Outbound",1,947889,70337
22,TRYON-Saturday-0-BUS-26-06-0000010-,5441972,"Outbound",1,947895,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5441973,"Outbound",1,947828,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5441974,"Outbound",1,947896,110331
1,TRYON-Saturday-0-BUS-26-06-0000010-,5441975,"Outbound",1,947816,10209
9,TRYON-Saturday-0-BUS-26-06-0000010-,5441976,"Outbound",1,947882,90202
4,TRYON-Saturday-0-BUS-26-06-0000010-,5441977,"Outbound",1,947871,40081
29,TRYON-Saturday-0-BUS-26-06-0000010-,5441978,"Outbound",0,947815,290231
23,TRYON-Saturday-0-BUS-26-06-0000010-,5441979,"Outbound",1,947854,230126
7,TRYON-Saturday-0-BUS-26-06-0000010-,5441980,"Outbound",1,947894,70341
3,TRYON-Saturday-0-BUS-26-06-0000010-,5441981,"Inbound",0,947850,30222
9,TRYON-Saturday-0-BUS-26-06-0000010-,5441982,"Outbound",1,947818,90202
22,TRYON-Saturday-0-BUS-26-06-0000010-,5441983,"Outbound",1,947893,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5441984,"Outbound",1,947859,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5441985,"Outbound",1,947823,110331
29,TRYON-Saturday-0-BUS-26-06-0000010-,5441986,"Inbound",1,947898,290232
22,TRYON-Saturday-0-BUS-26-06-0000010-,5441987,"Inbound",0,947905,220192
7,TRYON-Saturday-0-BUS-26-06-0000010-,5441988,"Outbound",1,947873,70337
1,TRYON-Saturday-0-BUS-26-06-0000010-,5441989,"Outbound",1,947845,10209
9,TRYON-Saturday-0-BUS-26-06-0000010-,5441990,"Outbound",1,947851,90202
4,TRYON-Saturday-0-BUS-26-06-0000010-,5441991,"Outbound",1,947846,40081
23,TRYON-Saturday-0-BUS-26-06-0000010-,5441992,"Outbound",1,947861,230126
3,TRYON-Saturday-0-BUS-26-06-0000010-,5441993,"Inbound",0,947826,30222
11,TRYON-Saturday-0-BUS-26-06-0000010-,5441994,"Inbound",0,947893,110328
9,TRYON-Saturday-0-BUS-26-06-0000010-,5441995,"Outbound",1,947820,90202
7,TRYON-Saturday-0-BUS-26-06-0000010-,5441996,"Outbound",1,947898,70341
7,TRYON-Saturday-0-BUS-26-06-0000010-,5441997,"Inbound",0,947825,70330
29,TRYON-Saturday-0-BUS-26-06-0000010-,5441998,"Outbound",0,947893,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5441999,"Outbound",1,947897,220191
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442000,"Outbound",1,947883,110331
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442001,"Outbound",1,947862,210152
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442002,"Outbound",1,947902,10209
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442003,"Outbound",1,947884,90202
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442004,"Outbound",1,947871,40081
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442005,"Outbound",1,947834,230126
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442006,"Outbound",1,947877,70337
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442007,"Inbound",0,947838,30222
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442008,"Outbound",1,947903,90202
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442009,"Outbound",1,947900,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442010,"Outbound",1,947864,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442011,"Outbound",1,947889,110331
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442012,"Outbound",1,947816,70341
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442013,"Outbound",1,947904,10209
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442014,"Outbound",1,947837,40081
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442015,"Outbound",1,947876,90202
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442016,"Outbound",1,947887,230126
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442017,"Outbound",1,947815,70337
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442018,"Outbound",0,947897,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442019,"Outbound",1,947905,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442020,"Outbound",1,947823,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442021,"Outbound",1,947844,110331
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442022,"Inbound",0,947845,70331
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442023,"Inbound",0,947882,30222
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442024,"Inbound",0,947859,10204
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442025,"Outbound",1,947851,90202
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442026,"Outbound",1,947859,10209
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442027,"Outbound",1,947878,40081
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442028,"Outbound",1,947845,70341
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442029,"Outbound",1,947861,230126
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442030,"Outbound",1,947829,90202
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442031,"Outbound",0,947900,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442032,"Outbound",1,947898,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442033,"Outbound",1,947883,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442034,"Outbound",1,947893,110331
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442035,"Inbound",0,947861,230128
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442036,"Inbound",0,947850,30222
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442037,"Outbound",1,947825,70337
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442038,"Outbound",1,947824,10209
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442039,"Outbound",1,947828,40081
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442040,"Outbound",1,947818,90202
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442041,"Outbound",1,947834,230126
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442042,"Inbound",0,947840,110329
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442043,"Outbound",1,947897,70341
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442044,"Outbound",0,947905,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442045,"Outbound",1,947846,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442046,"Outbound",1,947816,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442047,"Outbound",1,947889,110331
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442048,"Outbound",1,947904,10209
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442049,"Outbound",1,947839,40081
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442050,"Inbound",0,947904,10204
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442051,"Inbound",0,947903,30222
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442052,"Outbound",1,947827,70337
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442053,"Outbound",1,947829,230126
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442054,"Outbound",1,947887,90202
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442055,"Outbound",0,947898,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442056,"Outbound",1,947815,220191
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442057,"Inbound",0,947903,90196
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442058,"Outbound",1,947900,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442059,"Outbound",1,947844,110331
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442060,"Outbound",1,947868,70341
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442061,"Outbound",1,947859,10209
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442062,"Outbound",1,947849,230126
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442063,"Inbound",0,947851,30222
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442064,"Outbound",1,947905,70337
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442065,"Outbound",0,947846,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442066,"Outbound",1,947893,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442067,"Outbound",1,947883,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442068,"Outbound",1,947825,110331
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442069,"Outbound",1,947850,90202
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442070,"Outbound",1,947847,10209
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442071,"Outbound",1,947824,40081
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442072,"Outbound",1,947897,70341
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442073,"Outbound",1,947821,230126
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442074,"Outbound",0,947815,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442075,"Outbound",1,947889,220191
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442076,"Inbound",0,947844,110328
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442077,"Outbound",1,947870,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442078,"Outbound",1,947816,110331
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442079,"Inbound",0,947818,30222
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442080,"Outbound",1,947860,70337
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442081,"Outbound",1,947828,10209
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442082,"Outbound",1,947876,90202
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442083,"Outbound",0,947893,290233
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442084,"Outbound",1,947868,70341
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442085,"Outbound",1,947844,220191
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442086,"Outbound",1,947846,230126
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442087,"Outbound",1,947873,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442088,"Outbound",1,947900,110331
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442089,"Inbound",0,947827,70330
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442090,"Outbound",1,947859,10209
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442091,"Inbound",1,947846,290232
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442092,"Outbound",1,947879,40081
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442093,"Inbound",0,947898,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442094,"Inbound",0,947887,30222
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442095,"Outbound",1,947905,90202
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442096,"Outbound",0,947889,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442097,"Outbound",1,947825,220191
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442098,"Outbound",1,947877,70341
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442099,"Outbound",1,947840,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442100,"Outbound",1,947815,110331
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442101,"Inbound",0,947829,230128
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442102,"Outbound",1,947834,230126
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442103,"Outbound",1,947847,10209
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442104,"Inbound",0,947816,210151
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442105,"Outbound",0,947844,290233
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442106,"Outbound",1,947870,220191
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442107,"Outbound",1,947860,70341
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442108,"Inbound",0,947889,110328
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442109,"Outbound",1,947828,210152
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442110,"Outbound",1,947861,110331
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442111,"Inbound",0,947876,30217
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442112,"Outbound",1,947818,90202
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442113,"Outbound",1,947824,40081
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442114,"Outbound",1,947846,230126
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442115,"Outbound",0,947825,290233
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442116,"Outbound",1,947873,70341
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442117,"Inbound",0,947897,70331
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442118,"Outbound",1,947889,10209
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442119,"Outbound",1,947859,110331
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442120,"Outbound",1,947897,220191
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442121,"Outbound",1,947815,210152
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442122,"Outbound",1,947879,90202
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442123,"Inbound",0,947905,30217
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442124,"Outbound",1,947871,230126
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442125,"Outbound",1,947847,70341
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442126,"Inbound",0,947846,230128
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442127,"Outbound",0,947870,290233
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442128,"Outbound",1,947824,110331
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442129,"Outbound",1,947900,40081
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442130,"Inbound",0,947828,10204
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442131,"Inbound",0,947818,30217
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442132,"Outbound",1,947850,30232
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442133,"Inbound",0,947821,230128
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442134,"Inbound",0,947897,70331
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442135,"Inbound",1,947889,290232
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442136,"Outbound",1,947823,210138
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442137,"Outbound",1,947825,70341
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442138,"Outbound",1,947898,10209
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442139,"Outbound",1,947876,230126
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442140,"Outbound",1,947860,220191
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442141,"Inbound",0,947847,10204
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442142,"Outbound",1,947846,90202
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442143,"Outbound",1,947859,110331
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442144,"Inbound",1,947893,290232
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442145,"Inbound",0,947860,70330
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442146,"Inbound",0,947815,220192
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442147,"Inbound",0,947883,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442148,"Inbound",0,947818,90196
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442149,"Outbound",1,947876,30232
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442150,"Inbound",0,947868,70331
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442151,"Inbound",0,947893,220192
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442152,"Inbound",0,947870,210151
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442153,"Inbound",0,947816,110328
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442154,"Inbound",0,947899,210151
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442155,"Outbound",1,947813,30231
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442156,"Inbound",0,947893,210147
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442157,"Inbound",0,947894,230128
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442158,"Inbound",0,947896,110328
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442159,"Inbound",0,947816,90196
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442160,"Outbound",1,947895,30231
4,TRYON-Saturday-0-BUS-26-06-0000010-,5442161,"Inbound",0,947824,40082
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442162,"Inbound",0,947818,70330
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442163,"Inbound",0,947822,10204
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442164,"Inbound",0,947819,90196
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442165,"Inbound",0,947826,230128
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442166,"Inbound",0,947827,110328
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442167,"Outbound",1,947901,30231
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442168,"Inbound",0,947843,70331
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442169,"Inbound",0,947838,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442170,"Inbound",0,947904,90196
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442171,"Inbound",0,947815,230128
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442172,"Inbound",0,947848,10204
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442173,"Inbound",0,947832,110328
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442174,"Inbound",0,947849,70330
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442175,"Inbound",0,947852,90196
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442176,"Inbound",0,947854,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442177,"Outbound",1,947897,30231
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442178,"Inbound",0,947833,210151
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442179,"Inbound",1,947860,290234
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442180,"Inbound",0,947844,70331
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442181,"Inbound",0,947894,10204
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442182,"Inbound",0,947847,230128
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442183,"Inbound",0,947859,110328
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442184,"Inbound",0,947813,90196
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442185,"Inbound",0,947840,220192
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442186,"Inbound",0,947818,70330
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442187,"Outbound",1,947824,30231
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442188,"Inbound",1,947825,290234
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442189,"Inbound",0,947895,90196
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442190,"Inbound",0,947858,210151
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442191,"Inbound",0,947862,230127
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442192,"Inbound",0,947834,70331
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442193,"Inbound",0,947893,110328
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442194,"Inbound",0,947863,10204
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442195,"Inbound",0,947823,90196
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442196,"Inbound",0,947861,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442197,"Outbound",1,947831,30231
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442198,"Inbound",1,947850,290234
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442199,"Inbound",0,947838,210151
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442200,"Inbound",0,947832,70330
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442201,"Inbound",0,947852,230127
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442202,"Inbound",0,947901,90196
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442203,"Inbound",0,947871,110328
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442204,"Inbound",0,947868,220192
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442205,"Inbound",0,947844,70331
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442206,"Outbound",1,947829,30231
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442207,"Inbound",0,947873,90196
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442208,"Inbound",0,947900,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442209,"Inbound",0,947833,210151
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442210,"Inbound",1,947821,290234
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442211,"Inbound",0,947813,230127
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442212,"Inbound",0,947897,90196
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442213,"Inbound",0,947876,110328
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442214,"Inbound",0,947896,70330
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442215,"Inbound",0,947860,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442216,"Outbound",1,947836,30231
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442217,"Inbound",0,947826,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442218,"Inbound",0,947864,210151
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442219,"Inbound",1,947840,290234
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442220,"Inbound",0,947846,90196
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442221,"Inbound",0,947843,70331
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442222,"Inbound",0,947863,230127
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442223,"Inbound",0,947878,110328
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442224,"Inbound",0,947825,220192
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442225,"Inbound",0,947824,90196
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442226,"Inbound",0,947847,70330
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442227,"Outbound",1,947838,30231
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442228,"Inbound",1,947845,290234
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442229,"Inbound",0,947851,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442230,"Inbound",0,947849,210151
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442231,"Inbound",0,947871,230127
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442232,"Inbound",0,947894,90196
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442233,"Inbound",0,947875,70331
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442234,"Inbound",0,947858,110328
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442235,"Inbound",0,947850,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442236,"Outbound",1,947831,30231
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442237,"Inbound",1,947902,290234
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442238,"Inbound",0,947900,110328
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442239,"Inbound",0,947882,110329
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442240,"Inbound",0,947895,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442241,"Inbound",0,947900,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442242,"Inbound",0,947828,90196
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442243,"Inbound",0,947896,230127
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442244,"Inbound",0,947835,70330
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442245,"Inbound",0,947829,90196
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442246,"Inbound",0,947864,110328
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442247,"Inbound",0,947821,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442248,"Outbound",1,947880,30231
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442249,"Inbound",0,947823,70331
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442250,"Inbound",1,947903,290234
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442251,"Inbound",0,947844,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442252,"Inbound",0,947826,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442253,"Inbound",0,947883,90196
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442254,"Inbound",0,947825,230127
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442255,"Inbound",0,947837,90196
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442256,"Inbound",0,947868,70330
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442257,"Inbound",0,947834,110328
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442258,"Inbound",0,947840,220192
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442259,"Outbound",1,947836,30231
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442260,"Inbound",1,947878,290234
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442261,"Inbound",0,947849,10204
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442262,"Inbound",0,947851,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442263,"Inbound",0,947820,90196
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442264,"Inbound",0,947905,230127
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442265,"Inbound",0,947875,70331
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442266,"Inbound",0,947838,90196
22,TRYON-Saturday-0-BUS-26-06-0000010-,5442267,"Inbound",0,947845,220192
11,TRYON-Saturday-0-BUS-26-06-0000010-,5442268,"Inbound",0,947898,110328
3,TRYON-Saturday-0-BUS-26-06-0000010-,5442269,"Outbound",1,947839,30231
7,TRYON-Saturday-0-BUS-26-06-0000010-,5442270,"Inbound",0,947893,70330
21,TRYON-Saturday-0-BUS-26-06-0000010-,5442271,"Inbound",0,947858,210151
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442272,"Inbound",0,947899,90196
1,TRYON-Saturday-0-BUS-26-06-0000010-,5442273,"Inbound",0,947884,10204
29,TRYON-Saturday-0-BUS-26-06-0000010-,5442274,"Inbound",1,947876,290234
23,TRYON-Saturday-0-BUS-26-06-0000010-,5442275,"Inbound",0,947829,230127
9,TRYON-Saturday-0-BUS-26-06-0000010-,5442276,"Inbound",0,947831,90196
